month,avg_players,gain,pct_gain,peak_players,app_id,game_name
2022-11-01,33591.92,-4479.88,-11.77,55272,381210,Dead by Daylight
2022-10-01,38071.81,146.39,0.39,67565,381210,Dead by Daylight
2022-09-01,37925.41,2276.19,6.38,66113,381210,Dead by Daylight
2022-08-01,35649.22,-1309.81,-3.54,70127,381210,Dead by Daylight
2022-07-01,36959.03,-12182.82,-24.79,68130,381210,Dead by Daylight
2022-06-01,49141.85,17094.01,53.34,96390,381210,Dead by Daylight
2022-05-01,32047.85,2099.72,7.01,50818,381210,Dead by Daylight
2022-04-01,29948.12,-4446.66,-12.93,47960,381210,Dead by Daylight
2022-03-01,34394.78,-1812.26,-5.01,53766,381210,Dead by Daylight
2022-02-01,36207.04,-3921.98,-9.77,52508,381210,Dead by Daylight
2022-01-01,40129.02,-4510.44,-10.1,62074,381210,Dead by Daylight
2021-12-01,44639.46,-319.23,-0.71,73945,381210,Dead by Daylight
2021-11-01,44958.69,-5202.77,-10.37,76930,381210,Dead by Daylight
2021-10-01,50161.46,-1229.28,-2.39,100416,381210,Dead by Daylight
2021-09-01,51390.73,262.68,0.51,82776,381210,Dead by Daylight
2021-08-01,51128.06,-11359.69,-18.18,75217,381210,Dead by Daylight
2021-07-01,62487.74,13719.23,28.13,96393,381210,Dead by Daylight
2021-06-01,48768.51,8166.02,20.11,105052,381210,Dead by Daylight
2021-05-01,40602.49,2735.3,7.22,86430,381210,Dead by Daylight
2021-04-01,37867.2,3701.15,10.83,55071,381210,Dead by Daylight
2021-03-01,34166.04,-1182.41,-3.35,56338,381210,Dead by Daylight
2021-02-01,35348.46,-994.04,-2.74,52322,381210,Dead by Daylight
2021-01-01,36342.49,710.31,1.99,53583,381210,Dead by Daylight
2020-12-01,35632.18,-650.96,-1.79,54526,381210,Dead by Daylight
2020-11-01,36283.14,2810.21,8.4,75075,381210,Dead by Daylight
2020-10-01,33472.92,-6425.43,-16.1,77347,381210,Dead by Daylight
2020-09-01,39898.35,-249.94,-0.62,76258,381210,Dead by Daylight
2020-08-01,40148.29,-388.79,-0.96,58910,381210,Dead by Daylight
2020-07-01,40537.08,57.17,0.14,66429,381210,Dead by Daylight
2020-06-01,40479.91,6747.27,20.0,77341,381210,Dead by Daylight
2020-05-01,33732.64,1339.98,4.14,57799,381210,Dead by Daylight
2020-04-01,32392.67,2045.52,6.74,58477,381210,Dead by Daylight
2020-03-01,30347.14,6925.91,29.57,51146,381210,Dead by Daylight
2020-02-01,23421.23,-160.92,-0.68,38942,381210,Dead by Daylight
2020-01-01,23582.15,479.35,2.07,44620,381210,Dead by Daylight
2019-12-01,23102.8,-360.58,-1.54,38177,381210,Dead by Daylight
2019-11-01,23463.37,3079.29,15.11,52818,381210,Dead by Daylight
2019-10-01,20384.08,-3074.68,-13.11,46399,381210,Dead by Daylight
2019-09-01,23458.77,4205.46,21.84,49308,381210,Dead by Daylight
2019-08-01,19253.31,150.67,0.79,29281,381210,Dead by Daylight
2019-07-01,19102.64,-2403.1,-11.17,28581,381210,Dead by Daylight
2019-06-01,21505.73,941.08,4.58,40782,381210,Dead by Daylight
2019-05-01,20564.66,3604.65,21.25,75044,381210,Dead by Daylight
2019-04-01,16960.01,579.26,3.54,34038,381210,Dead by Daylight
2019-03-01,16380.76,-2796.03,-14.58,26669,381210,Dead by Daylight
2019-02-01,19176.79,-2902.28,-13.14,37289,381210,Dead by Daylight
2019-01-01,22079.07,2356.53,11.95,41441,381210,Dead by Daylight
2018-12-01,19722.54,1198.52,6.47,38560,381210,Dead by Daylight
2018-11-01,18524.02,-3971.89,-17.66,40901,381210,Dead by Daylight
2018-10-01,22495.91,606.01,2.77,51065,381210,Dead by Daylight
2018-09-01,21889.9,2363.66,12.11,62756,381210,Dead by Daylight
2018-08-01,19526.24,-2622.7,-11.84,36374,381210,Dead by Daylight
2018-07-01,22148.94,2642.76,13.55,46865,381210,Dead by Daylight
2018-06-01,19506.18,5712.0,41.41,36423,381210,Dead by Daylight
2018-05-01,13794.19,1203.1,9.56,36414,381210,Dead by Daylight
2018-04-01,12591.08,-664.94,-5.02,22439,381210,Dead by Daylight
2018-03-01,13256.02,-3457.44,-20.69,23707,381210,Dead by Daylight
2018-02-01,16713.46,2087.22,14.27,33397,381210,Dead by Daylight
2018-01-01,14626.25,1020.56,7.5,33164,381210,Dead by Daylight
2017-12-01,13605.69,-751.1,-5.23,26850,381210,Dead by Daylight
2017-11-01,14356.79,-526.65,-3.54,31039,381210,Dead by Daylight
2017-10-01,14883.44,392.81,2.71,36343,381210,Dead by Daylight
2017-09-01,14490.63,2128.37,17.22,38698,381210,Dead by Daylight
2017-08-01,12362.26,2069.92,20.11,27166,381210,Dead by Daylight
2017-07-01,10292.33,335.65,3.37,23814,381210,Dead by Daylight
2017-06-01,9956.68,1035.2,11.6,22352,381210,Dead by Daylight
2017-05-01,8921.47,505.44,6.01,20067,381210,Dead by Daylight
2017-04-01,8416.03,-1138.32,-11.91,17124,381210,Dead by Daylight
2017-03-01,9554.36,-1783.81,-15.73,20082,381210,Dead by Daylight
2017-02-01,11338.16,-3788.72,-25.05,23442,381210,Dead by Daylight
2017-01-01,15126.89,-1913.15,-11.23,31992,381210,Dead by Daylight
2016-12-01,17040.03,2068.7,13.82,42895,381210,Dead by Daylight
2016-11-01,14971.33,2647.33,21.48,29783,381210,Dead by Daylight
2016-10-01,12324.01,-537.78,-4.18,29147,381210,Dead by Daylight
2016-09-01,12861.78,-2970.94,-18.76,24120,381210,Dead by Daylight
2016-08-01,15832.73,2493.79,18.7,42268,381210,Dead by Daylight
2016-07-01,13338.93,2091.16,18.59,23743,381210,Dead by Daylight
2016-06-01,11247.77,,,18011,381210,Dead by Daylight
,42853.48,-235.7,-0.55,85368,480,Spacewar
2026-04-01,43089.19,-3409.44,-7.33,85368,480,Spacewar
2026-03-01,46498.63,3624.02,8.45,96643,480,Spacewar
2026-02-01,42874.61,2156.76,5.3,79361,480,Spacewar
2026-01-01,40717.85,1427.95,3.63,74928,480,Spacewar
2025-12-01,39289.9,-3286.58,-7.72,73766,480,Spacewar
2025-11-01,42576.48,667.25,1.59,80900,480,Spacewar
2025-10-01,41909.23,2341.74,5.92,89228,480,Spacewar
2025-09-01,39567.49,-3775.32,-8.71,88676,480,Spacewar
2025-08-01,43342.81,86.11,0.2,75206,480,Spacewar
2025-07-01,43256.7,-5842.23,-11.9,72901,480,Spacewar
2025-06-01,49098.93,5826.01,13.46,88754,480,Spacewar
2025-05-01,43272.92,-16119.14,-27.14,81942,480,Spacewar
2025-04-01,59392.06,11407.88,23.77,131080,480,Spacewar
2025-03-01,47984.18,13072.92,37.45,138329,480,Spacewar
2025-02-01,34911.26,1336.15,3.98,66259,480,Spacewar
2025-01-01,33575.11,4500.33,15.48,62990,480,Spacewar
2024-12-01,29074.78,-2916.54,-9.12,56927,480,Spacewar
2024-11-01,31991.32,-496.91,-1.53,62682,480,Spacewar
2024-10-01,32488.23,5809.59,21.78,68820,480,Spacewar
2024-09-01,26678.64,-1591.82,-5.63,56400,480,Spacewar
2024-08-01,28270.46,-940.16,-3.22,48162,480,Spacewar
2024-07-01,29210.62,1059.2,3.76,48337,480,Spacewar
2024-06-01,28151.42,2698.46,10.6,50693,480,Spacewar
2024-05-01,25452.97,-189.23,-0.74,51908,480,Spacewar
2024-04-01,25642.19,-4132.89,-13.88,51889,480,Spacewar
2024-03-01,29775.08,-7310.58,-19.71,62159,480,Spacewar
2024-02-01,37085.66,-292.8,-0.78,87446,480,Spacewar
2024-01-01,37378.46,7715.37,26.01,102634,480,Spacewar
2023-12-01,29663.09,5497.34,22.75,60474,480,Spacewar
2023-11-01,24165.75,3656.69,17.83,57550,480,Spacewar
2023-10-01,20509.06,315.37,1.56,42473,480,Spacewar
2023-09-01,20193.69,-3157.01,-13.52,41234,480,Spacewar
2023-08-01,23350.7,3226.38,16.03,39582,480,Spacewar
2023-07-01,20124.32,464.22,2.36,38691,480,Spacewar
2023-06-01,19660.11,1397.93,7.65,33963,480,Spacewar
2023-05-01,18262.17,-1418.38,-7.21,33943,480,Spacewar
2023-04-01,19680.55,-4314.46,-17.98,39834,480,Spacewar
2023-03-01,23995.0,1011.63,4.4,57139,480,Spacewar
2023-02-01,22983.38,4152.88,22.05,78049,480,Spacewar
2023-01-01,18830.5,2120.54,12.69,35633,480,Spacewar
2022-12-01,16709.96,707.77,4.42,31428,480,Spacewar
2022-11-01,16002.2,-357.56,-2.19,31829,480,Spacewar
2022-10-01,16359.76,139.99,0.86,32611,480,Spacewar
2022-09-01,16219.77,-2505.03,-13.38,31939,480,Spacewar
2022-08-01,18724.8,180.47,0.97,30763,480,Spacewar
2022-07-01,18544.33,650.46,3.64,28929,480,Spacewar
2022-06-01,17893.88,1203.88,7.21,30921,480,Spacewar
2022-05-01,16689.99,-66.02,-0.39,32850,480,Spacewar
2022-04-01,16756.01,-47.12,-0.28,33216,480,Spacewar
2022-03-01,16803.12,-1141.95,-6.36,32201,480,Spacewar
2022-02-01,17945.08,-575.13,-3.11,32884,480,Spacewar
2022-01-01,18520.21,2854.43,18.22,34217,480,Spacewar
2021-12-01,15665.78,-172.58,-1.09,28775,480,Spacewar
2021-11-01,15838.35,986.19,6.64,31189,480,Spacewar
2021-10-01,14852.17,26.93,0.18,28333,480,Spacewar
2021-09-01,14825.23,-1807.81,-10.87,28043,480,Spacewar
2021-08-01,16633.04,1540.26,10.21,27227,480,Spacewar
2021-07-01,15092.78,-356.3,-2.31,22825,480,Spacewar
2021-06-01,15449.07,-387.86,-2.45,25459,480,Spacewar
2021-05-01,15836.93,-1878.21,-10.6,26923,480,Spacewar
2021-04-01,17715.14,-1545.75,-8.03,30689,480,Spacewar
2021-03-01,19260.9,-345.86,-1.76,34226,480,Spacewar
2021-02-01,19606.76,2930.22,17.57,36053,480,Spacewar
2021-01-01,16676.54,3010.28,22.03,29117,480,Spacewar
2020-12-01,13666.26,-5926.2,-30.25,25010,480,Spacewar
2020-11-01,19592.46,1989.85,11.3,35455,480,Spacewar
2020-10-01,17602.61,7267.11,70.31,32477,480,Spacewar
2020-09-01,10335.49,493.83,5.02,22888,480,Spacewar
2020-08-01,9841.67,1870.12,23.46,15392,480,Spacewar
2020-07-01,7971.55,-1107.77,-12.2,12609,480,Spacewar
2020-06-01,9079.32,-2366.2,-20.67,15223,480,Spacewar
2020-05-01,11445.51,-130.72,-1.13,19955,480,Spacewar
2020-04-01,11576.23,2333.9,25.25,19091,480,Spacewar
2020-03-01,9242.33,1517.24,19.64,17518,480,Spacewar
2020-02-01,7725.09,632.48,8.92,14278,480,Spacewar
2020-01-01,7092.61,896.86,14.48,12560,480,Spacewar
2019-12-01,6195.76,535.6,9.46,11746,480,Spacewar
2019-11-01,5660.16,48.78,0.87,11035,480,Spacewar
2019-10-01,5611.38,-839.95,-13.02,11501,480,Spacewar
2019-09-01,6451.33,-1993.87,-23.61,14359,480,Spacewar
2019-08-01,8445.2,1319.23,18.51,16151,480,Spacewar
2019-07-01,7125.96,154.41,2.21,11918,480,Spacewar
2019-06-01,6971.55,286.23,4.28,11891,480,Spacewar
2019-05-01,6685.32,-296.71,-4.25,12894,480,Spacewar
2019-04-01,6982.03,-378.8,-5.15,14612,480,Spacewar
2019-03-01,7360.83,-164.76,-2.19,14496,480,Spacewar
2019-02-01,7525.59,-762.8,-9.2,15401,480,Spacewar
2019-01-01,8288.39,1500.27,22.1,15531,480,Spacewar
2018-12-01,6788.12,358.45,5.57,13245,480,Spacewar
2018-11-01,6429.67,130.78,2.08,13375,480,Spacewar
2018-10-01,6298.89,-184.23,-2.84,13040,480,Spacewar
2018-09-01,6483.12,-1254.55,-16.21,12799,480,Spacewar
2018-08-01,7737.67,-204.06,-2.57,12609,480,Spacewar
2018-07-01,7941.72,-1147.9,-12.63,13795,480,Spacewar
2018-06-01,9089.62,-961.12,-9.56,18644,480,Spacewar
2018-05-01,10050.74,3227.77,47.31,22767,480,Spacewar
2018-04-01,6822.96,-146.1,-2.1,16804,480,Spacewar
2018-03-01,6969.06,-27.55,-0.39,14139,480,Spacewar
2018-02-01,6996.62,35.38,0.51,13900,480,Spacewar
2018-01-01,6961.23,648.29,10.27,13590,480,Spacewar
2017-12-01,6312.94,-20.28,-0.32,12269,480,Spacewar
2017-11-01,6333.22,22.93,0.36,12996,480,Spacewar
2017-10-01,6310.29,173.27,2.82,13324,480,Spacewar
2017-09-01,6137.02,-1026.72,-14.33,12311,480,Spacewar
2017-08-01,7163.74,609.5,9.3,13730,480,Spacewar
2017-07-01,6554.24,-572.57,-8.03,10513,480,Spacewar
2017-06-01,7126.81,1447.98,25.5,13076,480,Spacewar
2017-05-01,5678.83,-223.04,-3.78,11914,480,Spacewar
2017-04-01,5901.87,-312.5,-5.03,11338,480,Spacewar
2017-03-01,6214.37,-805.91,-11.48,12241,480,Spacewar
2017-02-01,7020.28,-146.39,-2.04,13379,480,Spacewar
2017-01-01,7166.67,1134.8,18.81,13049,480,Spacewar
2016-12-01,6031.87,377.97,6.69,11646,480,Spacewar
2016-11-01,5653.9,-140.97,-2.43,11577,480,Spacewar
2016-10-01,5794.87,452.33,8.47,12701,480,Spacewar
2016-09-01,5342.53,-1120.41,-17.34,10332,480,Spacewar
2016-08-01,6462.94,-12.15,-0.19,12508,480,Spacewar
2016-07-01,6475.1,601.54,10.24,10199,480,Spacewar
2016-06-01,5873.55,691.61,13.35,10327,480,Spacewar
2016-05-01,5181.94,423.52,8.9,10015,480,Spacewar
2016-04-01,4758.42,-603.43,-11.25,8890,480,Spacewar
2016-03-01,5361.85,4.31,0.08,10537,480,Spacewar
2016-02-01,5357.54,548.78,11.41,11454,480,Spacewar
2016-01-01,4808.76,827.15,20.77,9587,480,Spacewar
2015-12-01,3981.62,437.26,12.34,7464,480,Spacewar
2015-11-01,3544.36,42.02,1.2,6993,480,Spacewar
2015-10-01,3502.33,437.08,14.26,6709,480,Spacewar
2015-09-01,3065.25,-1095.3,-26.33,6599,480,Spacewar
2015-08-01,4160.55,516.79,14.18,6599,480,Spacewar
2015-07-01,3643.76,1240.94,51.65,6884,480,Spacewar
2015-06-01,2402.82,241.89,11.19,4656,480,Spacewar
2015-05-01,2160.93,-267.09,-11.0,4224,480,Spacewar
2015-04-01,2428.02,45.12,1.89,5499,480,Spacewar
2015-03-01,2382.9,-883.71,-27.05,5186,480,Spacewar
2015-02-01,3266.61,944.78,40.69,8705,480,Spacewar
2015-01-01,2321.83,749.99,47.71,8287,480,Spacewar
2014-12-01,1571.84,-90.24,-5.43,3129,480,Spacewar
2014-11-01,1662.08,-389.15,-18.97,3650,480,Spacewar
2014-10-01,2051.24,-147.28,-6.7,4505,480,Spacewar
2014-09-01,2198.51,485.85,28.37,5134,480,Spacewar
2014-08-01,1712.66,-272.08,-13.71,3000,480,Spacewar
2014-07-01,1984.74,521.63,35.65,3892,480,Spacewar
2014-06-01,1463.11,806.21,122.73,4342,480,Spacewar
2014-05-01,656.9,-54.48,-7.66,1309,480,Spacewar
2014-04-01,711.38,69.97,10.91,1463,480,Spacewar
2014-03-01,641.41,-31.33,-4.66,1257,480,Spacewar
2014-02-01,672.74,-6.66,-0.98,1299,480,Spacewar
2014-01-01,679.4,-1.74,-0.26,1406,480,Spacewar
2013-12-01,681.14,-332.75,-32.82,1284,480,Spacewar
2013-11-01,1013.89,402.52,65.84,2723,480,Spacewar
2013-10-01,611.37,-809.22,-56.96,2420,480,Spacewar
2013-09-01,1420.58,177.03,14.24,6579,480,Spacewar
2013-08-01,1243.56,1044.69,525.33,6454,480,Spacewar
2013-07-01,198.87,168.25,549.53,612,480,Spacewar
2013-06-01,30.62,1.33,4.53,74,480,Spacewar
2013-05-01,29.29,-3.19,-9.82,68,480,Spacewar
2013-04-01,32.48,-12.61,-27.96,79,480,Spacewar
2013-03-01,45.09,0.79,1.79,106,480,Spacewar
2013-02-01,44.3,2.41,5.75,101,480,Spacewar
2013-01-01,41.89,0.01,0.03,93,480,Spacewar
2012-12-01,41.87,-1.11,-2.58,92,480,Spacewar
2012-11-01,42.98,-5.85,-11.98,90,480,Spacewar
2012-10-01,48.84,2.32,4.99,119,480,Spacewar
2012-09-01,46.51,-11.65,-20.03,97,480,Spacewar
2012-08-01,58.16,-5.13,-8.11,115,480,Spacewar
2012-07-01,63.29,,,115,480,Spacewar
